t,i,v,soc,T
6130.0,-1.2,3.885,0.762,25.8
6140.0,-1.2,3.885,0.762,25.8
6150.0,-1.1,3.885,0.762,25.8
6160.0,-1.1,3.885,0.762,25.8
6170.0,-1.1,3.885,0.762,25.8
6180.0,-1.2,3.885,0.762,25.8
6190.0,-1.2,3.885,0.762,25.8
6200.0,-1.2,3.885,0.762,25.8
6210.0,-1.2,3.885,0.762,25.8
6220.0,-1.0,3.885,0.762,25.8
6230.0,-1.4,3.885,0.762,25.8
6240.0,-1.4,3.885,0.762,25.8
6250.0,-1.4,3.885,0.762,25.8
6260.0,-1.0,3.885,0.762,25.8
6270.0,-1.4,3.885,0.762,25.8
6280.0,-1.0,3.885,0.762,25.8
6290.0,-1.0,3.885,0.762,25.8
6300.0,-1.2,3.885,0.762,25.8
6310.0,-1.1,3.885,0.762,25.8
6320.0,-1.1,3.885,0.762,25.8
6330.0,-1.3,3.885,0.762,25.8
6340.0,-1.3,3.884,0.762,25.8
6350.0,-1.2,3.885,0.762,25.8
6360.0,-1.2,3.885,0.762,25.8
6370.0,-1.2,3.884,0.762,25.8
6380.0,-1.3,3.884,0.762,25.8
6390.0,-1.1,3.885,0.762,25.8
6400.0,-1.1,3.885,0.762,25.8
6410.0,-1.1,3.884,0.762,25.8
6420.0,-1.1,3.884,0.762,25.8
6430.0,-1.1,3.884,0.762,25.8
6440.0,-1.5,3.884,0.762,25.8
6450.0,-1.5,3.884,0.762,25.8
6460.0,-1.1,3.885,0.762,25.8
6470.0,-1.2,3.884,0.762,25.8
6480.0,-1.2,3.884,0.762,25.8
6490.0,-1.2,3.884,0.762,25.8
6500.0,-1.1,3.884,0.762,25.8
6510.0,-1.4,3.884,0.762,25.8
6520.0,-1.4,3.884,0.762,25.8
6530.0,-1.2,3.884,0.762,25.8
6540.0,-1.1,3.884,0.762,25.8
6550.0,-1.1,3.884,0.762,25.8
6560.0,-1.2,3.884,0.762,25.8
6570.0,-1.2,3.884,0.762,25.8
6580.0,-1.2,3.884,0.762,25.8
6590.0,-1.2,3.884,0.762,25.8
6600.0,-1.1,3.884,0.762,25.8
6610.0,-1.1,3.884,0.762,25.8
6620.0,-1.2,3.884,0.762,25.8
6630.0,-1.2,3.884,0.762,25.8
6640.0,-1.2,3.884,0.7609999999999999,25.8
6650.0,-1.1,3.884,0.7609999999999999,25.8
6660.0,-1.1,3.884,0.7609999999999999,25.8
6670.0,-1.2,3.884,0.7609999999999999,25.8
6680.0,-1.2,3.884,0.7609999999999999,25.8
6690.0,-1.1,3.884,0.7609999999999999,25.8
6700.0,-1.2,3.884,0.7609999999999999,25.8
6710.0,-1.2,3.884,0.7609999999999999,25.8
6720.0,-1.2,3.884,0.7609999999999999,25.8
6730.0,-1.2,3.884,0.7609999999999999,25.8
6740.0,-1.2,3.884,0.7609999999999999,25.8
6750.0,-1.2,3.884,0.7609999999999999,25.8
6760.0,-1.2,3.884,0.7609999999999999,25.8
6770.0,-1.2,3.884,0.7609999999999999,25.8
6780.0,-1.2,3.884,0.7609999999999999,25.8
6790.0,-1.2,3.884,0.7609999999999999,25.8
6800.0,-1.2,3.884,0.7609999999999999,25.8
6810.0,-1.2,3.884,0.7609999999999999,25.8
6820.0,-1.2,3.884,0.7609999999999999,25.8
6830.0,-1.2,3.884,0.7609999999999999,25.8
6840.0,-1.2,3.884,0.7609999999999999,25.8
6850.0,-1.2,3.884,0.7609999999999999,25.8
6860.0,-1.2,3.884,0.7609999999999999,25.8
6870.0,-1.2,3.884,0.7609999999999999,25.8
6880.0,-1.2,3.884,0.7609999999999999,25.8
6890.0,-1.3,3.884,0.7609999999999999,25.8
6900.0,-1.5,3.884,0.7609999999999999,25.8
6910.0,-1.6,3.884,0.7609999999999999,25.8
6920.0,-1.6,3.884,0.7609999999999999,25.8
6930.0,-1.6,3.883,0.7609999999999999,25.8
6940.0,-1.6,3.883,0.7609999999999999,25.8
6950.0,-1.4,3.883,0.7609999999999999,25.8
6960.0,-1.4,3.883,0.7609999999999999,25.8
6970.0,-1.4,3.883,0.7609999999999999,25.8
6980.0,-1.4,3.883,0.7609999999999999,25.8
6990.0,-1.5,3.884,0.7609999999999999,25.8
7000.0,-1.5,3.884,0.7609999999999999,25.8
7010.0,-1.5,3.884,0.7609999999999999,25.8
7020.0,-1.4,3.883,0.7609999999999999,25.8
7030.0,-1.4,3.883,0.7609999999999999,25.8
7040.0,-1.4,3.883,0.7609999999999999,25.8
7050.0,-1.4,3.883,0.7609999999999999,25.8
7060.0,-1.4,3.883,0.7609999999999999,25.8
7070.0,-1.4,3.883,0.7609999999999999,25.8
7080.0,-1.4,3.883,0.7609999999999999,25.8
7090.0,-1.4,3.883,0.7609999999999999,25.8
7100.0,-1.4,3.883,0.7609999999999999,25.8
7110.0,-1.4,3.883,0.7609999999999999,25.8
7120.0,-1.4,3.883,0.7609999999999999,25.8
7130.0,-1.4,3.883,0.7609999999999999,25.8
7140.0,-1.4,3.883,0.7609999999999999,25.8
7150.0,-1.4,3.883,0.7609999999999999,25.8
7160.0,-1.4,3.883,0.7609999999999999,25.8
7170.0,-1.6,3.883,0.7609999999999999,25.8
7180.0,-1.5,3.883,0.7609999999999999,25.8
7190.0,-1.5,3.883,0.7609999999999999,25.8
7200.0,-1.5,3.883,0.76,25.8
7210.0,-1.5,3.883,0.76,25.8
7220.0,-1.5,3.883,0.76,25.8
7230.0,-1.4,3.883,0.76,25.7
7240.0,-1.4,3.883,0.76,25.7
7250.0,-1.4,3.883,0.76,25.7
7260.0,-1.4,3.883,0.76,25.7
7270.0,-1.3,3.883,0.76,25.7
7280.0,-1.3,3.883,0.76,25.7
7290.0,-1.3,3.883,0.76,25.7
7300.0,-1.3,3.883,0.76,25.7
7310.0,-1.3,3.883,0.76,25.7
7320.0,-1.3,3.883,0.76,25.7
7330.0,-1.3,3.883,0.76,25.7
7340.0,-1.3,3.883,0.76,25.7
7350.0,-1.3,3.883,0.76,25.7
7360.0,-1.3,3.883,0.76,25.7
7370.0,-1.3,3.883,0.76,25.7
7380.0,-1.3,3.883,0.76,25.7
7390.0,-1.3,3.883,0.76,25.7
7400.0,-1.3,3.883,0.76,25.7
7410.0,-1.2,3.883,0.76,25.7
7420.0,-1.3,3.883,0.76,25.7
7430.0,-1.4,3.883,0.76,25.7
7440.0,-1.3,3.883,0.76,25.7
7450.0,-1.3,3.883,0.76,25.7
7460.0,-1.3,3.883,0.76,25.7
7470.0,-1.4,3.883,0.76,25.7
7480.0,-1.4,3.883,0.76,25.7
7490.0,-1.3,3.883,0.76,25.7
7500.0,-1.3,3.883,0.76,25.7
7510.0,-1.3,3.883,0.76,25.7
7520.0,-1.3,3.883,0.76,25.7
7530.0,-1.3,3.883,0.76,25.7
7540.0,-1.3,3.883,0.76,25.7
7550.0,-1.3,3.883,0.76,25.7
7560.0,-1.4,3.883,0.76,25.7
7570.0,-1.4,3.883,0.76,25.7
7580.0,-1.3,3.883,0.76,25.7
7590.0,-1.3,3.883,0.76,25.7
7600.0,-1.3,3.883,0.76,25.7
7610.0,-1.3,3.883,0.76,25.7
7620.0,-1.3,3.883,0.76,25.7
7630.0,-1.3,3.883,0.76,25.7
7640.0,-1.3,3.883,0.76,25.7
7650.0,-1.3,3.883,0.76,25.7
7660.0,-1.4,3.883,0.76,25.7
7670.0,-1.4,3.883,0.76,25.7
7680.0,-1.4,3.882,0.76,25.7
7690.0,-1.3,3.882,0.76,25.7
7700.0,-1.3,3.882,0.76,25.7
7710.0,-1.3,3.882,0.759,25.7
7720.0,-1.3,3.882,0.759,25.7
7730.0,-1.3,3.883,0.759,25.7
7740.0,-1.3,3.883,0.759,25.7
7750.0,-1.2,3.882,0.759,25.7
7760.0,-1.2,3.882,0.759,25.7
7770.0,-1.3,3.882,0.759,25.7
7780.0,-1.3,3.882,0.759,25.7
7790.0,-1.3,3.882,0.759,25.7
7800.0,-1.4,3.882,0.759,25.7
7810.0,-1.3,3.882,0.759,25.7
7820.0,-1.3,3.882,0.759,25.7
7830.0,-1.3,3.882,0.759,25.7
7840.0,-1.3,3.882,0.759,25.7
7850.0,-1.3,3.882,0.759,25.7
7860.0,-1.3,3.882,0.759,25.7
7870.0,-1.3,3.882,0.759,25.7
7880.0,-1.3,3.882,0.759,25.7
7890.0,-1.3,3.882,0.759,25.7
7900.0,-1.3,3.882,0.759,25.7
7910.0,-1.3,3.882,0.759,25.7
7920.0,-1.4,3.882,0.759,25.7
7930.0,-1.3,3.882,0.759,25.7
7940.0,-1.3,3.882,0.759,25.7
7950.0,-1.3,3.882,0.759,25.7
7960.0,-1.3,3.882,0.759,25.7
7970.0,-1.3,3.882,0.759,25.7
7980.0,-1.3,3.882,0.759,25.7
7990.0,-1.4,3.881,0.759,25.7
8000.0,-1.4,3.881,0.759,25.7
8010.0,-1.3,3.882,0.759,25.7
8020.0,-1.3,3.881,0.759,25.7
8030.0,-1.3,3.881,0.759,25.7
8040.0,-1.2,3.882,0.759,25.7
8050.0,-1.3,3.881,0.759,25.7
8060.0,-1.3,3.882,0.759,25.7
8070.0,-1.3,3.882,0.759,25.7
8080.0,-1.3,3.881,0.759,25.7
8090.0,-1.3,3.881,0.759,25.7
8100.0,-1.3,3.881,0.759,25.7
8110.0,-1.3,3.881,0.759,25.7
8120.0,-1.4,3.881,0.759,25.7
8130.0,-1.4,3.881,0.759,25.7
8140.0,-1.3,3.881,0.759,25.7
8150.0,-1.4,3.881,0.759,25.7
8160.0,-1.4,3.881,0.759,25.7
8170.0,-1.3,3.881,0.759,25.7
8180.0,-1.4,3.881,0.759,25.7
8190.0,-1.4,3.881,0.759,25.7
8200.0,-1.3,3.881,0.759,25.7
8210.0,-1.3,3.881,0.759,25.7
8220.0,-1.3,3.881,0.759,25.7
8230.0,-1.3,3.881,0.759,25.7
8240.0,-1.5,3.881,0.759,25.7
8250.0,-1.5,3.881,0.759,25.7
8260.0,-1.3,3.881,0.758,25.7
8270.0,-1.2,3.881,0.758,25.7
8280.0,-1.2,3.881,0.758,25.7
8290.0,-1.3,3.881,0.758,25.7
8300.0,-1.3,3.881,0.758,25.7
8310.0,-1.3,3.881,0.758,25.7
8320.0,-1.1,3.881,0.758,25.7
8330.0,-1.2,3.881,0.758,25.7
8340.0,-1.4,3.881,0.758,25.7
8350.0,-1.1,3.881,0.758,25.7
8360.0,-1.6,3.881,0.758,25.7
8370.0,-1.6,3.881,0.758,25.7
8380.0,-1.3,3.881,0.758,25.7
8390.0,-1.3,3.881,0.758,25.7
8400.0,-1.3,3.881,0.758,25.7
8410.0,-1.3,3.881,0.758,25.7
8420.0,-1.1,3.881,0.758,25.7
8430.0,-1.1,3.881,0.758,25.7
8440.0,-1.4,3.881,0.758,25.7
8450.0,-1.4,3.881,0.758,25.7
8460.0,-1.3,3.881,0.758,25.7
8470.0,-1.3,3.881,0.758,25.7
8480.0,-1.3,3.881,0.758,25.7
8490.0,-1.3,3.881,0.758,25.7
8500.0,-1.3,3.881,0.758,25.7
8510.0,-1.3,3.881,0.758,25.7
8520.0,-1.3,3.881,0.758,25.7
8530.0,-1.3,3.88,0.758,25.7
8540.0,-1.3,3.881,0.758,25.7
8550.0,-1.1,3.881,0.758,25.7
8560.0,-1.3,3.88,0.758,25.7
8570.0,-1.3,3.88,0.758,25.7
8580.0,-1.3,3.881,0.758,25.7
8590.0,-1.3,3.881,0.758,25.7
8600.0,-1.3,3.88,0.758,25.7
8610.0,-1.4,3.881,0.758,25.7
8620.0,-1.3,3.88,0.758,25.7
8630.0,-1.3,3.88,0.758,25.7
8640.0,-1.3,3.88,0.758,25.7
8650.0,-1.3,3.88,0.758,25.7
8660.0,-1.4,3.88,0.758,25.7
8670.0,-1.2,3.88,0.758,25.7
8680.0,-1.2,3.88,0.758,25.7
8690.0,-1.4,3.88,0.758,25.7
8700.0,-1.2,3.88,0.758,25.7
8710.0,-1.2,3.88,0.758,25.7
8720.0,-1.2,3.88,0.758,25.7
8730.0,-1.2,3.88,0.758,25.7
8740.0,-1.3,3.88,0.758,25.7
8750.0,-1.3,3.88,0.758,25.7
8760.0,-1.3,3.88,0.758,25.7
8770.0,-1.3,3.88,0.757,25.7
8780.0,-1.3,3.88,0.757,25.7
8790.0,-1.3,3.88,0.757,25.7
8800.0,-1.5,3.88,0.757,25.7
8810.0,-1.3,3.88,0.757,25.7
8820.0,-1.3,3.88,0.757,25.7
8830.0,-1.3,3.88,0.757,25.7
8840.0,-1.3,3.88,0.757,25.7
8850.0,-1.3,3.88,0.757,25.7
8860.0,-1.4,3.88,0.757,25.7
8870.0,-1.3,3.88,0.757,25.7
8880.0,-1.3,3.88,0.757,25.7
8890.0,-1.3,3.88,0.757,25.7
8900.0,-1.3,3.88,0.757,25.7
8910.0,-1.4,3.88,0.757,25.7
8920.0,-1.4,3.88,0.757,25.7
8930.0,-1.4,3.88,0.757,25.7
8940.0,-1.3,3.88,0.757,25.7
8950.0,-1.3,3.88,0.757,25.7
8960.0,-1.4,3.88,0.757,25.7
8970.0,-1.4,3.88,0.757,25.7
8980.0,-1.4,3.88,0.757,25.7
8990.0,-1.6,3.88,0.757,25.7
9000.0,-1.6,3.88,0.757,25.7
9010.0,-1.8,3.88,0.757,25.7
9020.0,-1.8,3.88,0.757,25.7
9030.0,-1.7,3.88,0.757,25.7
9040.0,-1.7,3.88,0.757,25.7
9050.0,-1.7,3.88,0.757,25.7
9060.0,-1.7,3.88,0.757,25.7
9070.0,-1.5,3.88,0.757,25.7
9080.0,-1.5,3.88,0.757,25.7
9090.0,-1.5,3.88,0.757,25.7
9100.0,-1.5,3.88,0.757,25.7
9110.0,-1.6,3.88,0.757,25.7
9120.0,-1.6,3.88,0.757,25.7
9130.0,-1.5,3.88,0.757,25.7
9140.0,-1.5,3.88,0.757,25.7
9150.0,-1.5,3.88,0.757,25.7
9160.0,-1.5,3.88,0.757,25.7
9170.0,-1.6,3.88,0.757,25.7
9180.0,-1.5,3.88,0.757,25.6
9190.0,-1.5,3.88,0.757,25.6
9200.0,-1.5,3.88,0.757,25.6
9210.0,-1.5,3.88,0.757,25.6
9220.0,-1.5,3.88,0.757,25.6
9230.0,-1.5,3.879,0.757,25.6
9240.0,-1.5,3.879,0.757,25.6
9250.0,-1.5,3.879,0.757,25.6
9260.0,-1.5,3.88,0.757,25.6
9270.0,-1.5,3.88,0.7559999999999999,25.6
9280.0,-1.3,3.879,0.7559999999999999,25.6
9290.0,-1.3,3.879,0.7559999999999999,25.6
9300.0,-1.3,3.879,0.7559999999999999,25.6
9310.0,-1.4,3.879,0.7559999999999999,25.6
9320.0,-1.3,3.879,0.7559999999999999,25.6
9330.0,-1.3,3.879,0.7559999999999999,25.6
9340.0,-1.3,3.879,0.7559999999999999,25.6
9350.0,-1.3,3.879,0.7559999999999999,25.6
9360.0,-1.3,3.879,0.7559999999999999,25.6
9370.0,-1.3,3.879,0.7559999999999999,25.6
9380.0,-1.3,3.879,0.7559999999999999,25.6
9390.0,-1.3,3.879,0.7559999999999999,25.6
9400.0,-1.3,3.879,0.7559999999999999,25.6
9410.0,-1.3,3.879,0.7559999999999999,25.6
9420.0,-1.4,3.879,0.7559999999999999,25.6
9430.0,-1.3,3.879,0.7559999999999999,25.6
9440.0,-1.3,3.879,0.7559999999999999,25.6
9450.0,-1.3,3.879,0.7559999999999999,25.6
9460.0,-1.3,3.879,0.7559999999999999,25.6
9470.0,-1.3,3.879,0.7559999999999999,25.6
9480.0,-1.3,3.879,0.7559999999999999,25.6
9490.0,-1.3,3.879,0.7559999999999999,25.6
9500.0,-1.3,3.879,0.7559999999999999,25.6
9510.0,-1.3,3.879,0.7559999999999999,25.6
9520.0,-1.3,3.879,0.7559999999999999,25.6
9530.0,-1.3,3.879,0.7559999999999999,25.6
9540.0,-1.3,3.879,0.7559999999999999,25.6
9550.0,-1.3,3.879,0.7559999999999999,25.6
9560.0,-1.3,3.879,0.7559999999999999,25.6
9570.0,-1.4,3.879,0.7559999999999999,25.6
9580.0,-1.3,3.879,0.7559999999999999,25.6
9590.0,-1.3,3.879,0.7559999999999999,25.6
9600.0,-1.3,3.879,0.7559999999999999,25.6
9610.0,-1.4,3.878,0.7559999999999999,25.6
9620.0,-1.4,3.878,0.7559999999999999,25.6
9630.0,-1.4,3.878,0.7559999999999999,25.6
9640.0,-1.2,3.878,0.7559999999999999,25.6
9650.0,-1.2,3.879,0.7559999999999999,25.6
9660.0,-1.3,3.879,0.7559999999999999,25.6
9670.0,-1.3,3.878,0.7559999999999999,25.6
9680.0,-1.3,3.878,0.7559999999999999,25.6
9690.0,-1.3,3.878,0.7559999999999999,25.6
9700.0,-1.4,3.879,0.7559999999999999,25.6
9710.0,-1.3,3.878,0.7559999999999999,25.6
9720.0,-1.3,3.878,0.7559999999999999,25.6
9730.0,-1.3,3.878,0.7559999999999999,25.6
9740.0,-1.3,3.878,0.7559999999999999,25.6
9750.0,-1.3,3.878,0.7559999999999999,25.6
9760.0,-1.3,3.878,0.7559999999999999,25.6
9770.0,-1.4,3.878,0.7559999999999999,25.6
9780.0,-1.4,3.878,0.7559999999999999,25.6
9790.0,-1.4,3.878,0.755,25.6
9800.0,-1.3,3.878,0.755,25.6
9810.0,-1.4,3.878,0.755,25.6
9820.0,-1.3,3.878,0.755,25.6
9830.0,-1.3,3.878,0.755,25.6
9840.0,-1.3,3.878,0.755,25.6
9850.0,-1.3,3.878,0.755,25.6
9860.0,-1.3,3.878,0.755,25.6
9870.0,-1.3,3.878,0.755,25.6
9880.0,-1.3,3.878,0.755,25.6
9890.0,-1.3,3.878,0.755,25.6
9900.0,-1.3,3.878,0.755,25.6
9910.0,-1.2,3.878,0.755,25.6
9920.0,-1.2,3.878,0.755,25.6
9930.0,-1.4,3.878,0.755,25.6
9940.0,-1.4,3.878,0.755,25.6
9950.0,-1.5,3.878,0.755,25.6
9960.0,-1.5,3.878,0.755,25.6
9970.0,-1.5,3.878,0.755,25.6
9980.0,-1.3,3.878,0.755,25.6
9990.0,-1.3,3.878,0.755,25.6
10000.0,-1.3,3.878,0.755,25.6
10010.0,-1.3,3.878,0.755,25.6
10020.0,-1.4,3.878,0.755,25.6
10030.0,-1.4,3.878,0.755,25.6
10040.0,-1.4,3.878,0.755,25.6
10050.0,-1.3,3.878,0.755,25.6
10060.0,-1.3,3.878,0.755,25.6
10070.0,-1.3,3.878,0.755,25.6
10080.0,-1.4,3.878,0.755,25.6
10090.0,-1.3,3.878,0.755,25.6
10100.0,-1.3,3.878,0.755,25.6
10110.0,-1.4,3.878,0.755,25.6
10120.0,-1.4,3.878,0.755,25.6
10130.0,-1.4,3.878,0.755,25.6
10140.0,-1.2,3.878,0.755,25.6
10150.0,-1.2,3.878,0.755,25.6
10160.0,-1.4,3.878,0.755,25.6
10170.0,-1.4,3.878,0.755,25.6
10180.0,-1.3,3.878,0.755,25.6
10190.0,-1.3,3.878,0.755,25.6
10200.0,-1.3,3.878,0.755,25.6
10210.0,-1.3,3.878,0.755,25.6
10220.0,-1.3,3.877,0.755,25.6
10230.0,-1.4,3.878,0.755,25.6
10240.0,-1.4,3.878,0.755,25.6
10250.0,-1.3,3.877,0.755,25.6
10260.0,-1.3,3.877,0.755,25.5
10270.0,-1.3,3.877,0.755,25.5
10280.0,-1.4,3.877,0.755,25.5
10290.0,-1.4,3.877,0.755,25.5
10300.0,-1.3,3.877,0.754,25.5
10310.0,-1.1,3.877,0.754,25.5
10320.0,-1.4,3.877,0.754,25.5
10330.0,-1.4,3.877,0.754,25.5
10340.0,-1.4,3.877,0.754,25.5
10350.0,-1.4,3.877,0.754,25.5
10360.0,-1.4,3.877,0.754,25.5
10370.0,-1.4,3.877,0.754,25.5
10380.0,-1.3,3.877,0.754,25.5
10390.0,-1.0,3.877,0.754,25.5
10400.0,-1.0,3.877,0.754,25.5
10410.0,-1.0,3.877,0.754,25.5
10420.0,-1.0,3.877,0.754,25.5
10430.0,-1.3,3.877,0.754,25.5
10440.0,-1.3,3.877,0.754,25.5
10450.0,-1.3,3.877,0.754,25.5
10460.0,-1.3,3.877,0.754,25.5
10470.0,-1.2,3.877,0.754,25.5
10480.0,-1.2,3.877,0.754,25.5
10490.0,-1.2,3.877,0.754,25.5
10500.0,-1.5,3.877,0.754,25.5
10510.0,-1.5,3.877,0.754,25.5
10520.0,-1.4,3.877,0.754,25.5
10530.0,-1.4,3.877,0.754,25.5
10540.0,-1.4,3.877,0.754,25.5
10550.0,-1.4,3.877,0.754,25.5
10560.0,-1.3,3.877,0.754,25.5
10570.0,-1.3,3.877,0.754,25.5
10580.0,-1.3,3.877,0.754,25.5
10590.0,-1.3,3.877,0.754,25.5
10600.0,-1.3,3.877,0.754,25.5
10610.0,-1.4,3.877,0.754,25.5
10620.0,-1.4,3.877,0.754,25.5
10630.0,-1.3,3.877,0.754,25.5
10640.0,-1.3,3.877,0.754,25.5
10650.0,-1.3,3.877,0.754,25.5
10660.0,-1.3,3.877,0.754,25.5
10670.0,-1.3,3.877,0.754,25.5
10680.0,-1.3,3.877,0.754,25.5
10690.0,-1.3,3.877,0.754,25.5
10700.0,-1.3,3.877,0.754,25.5
10710.0,-1.3,3.877,0.754,25.5
10720.0,-1.3,3.877,0.754,25.5
10730.0,-1.3,3.877,0.754,25.5
10740.0,-1.3,3.877,0.754,25.5
10750.0,-1.3,3.877,0.754,25.5
10760.0,-1.3,3.876,0.754,25.5
10770.0,-1.3,3.877,0.754,25.5
10780.0,-1.3,3.877,0.754,25.5
10790.0,-1.3,3.877,0.754,25.5
10800.0,-1.3,3.877,0.753,25.5
10810.0,-1.3,3.877,0.753,25.5
10820.0,-1.3,3.876,0.753,25.5
10830.0,-1.3,3.876,0.753,25.5
10840.0,-1.3,3.876,0.753,25.5
10850.0,-1.3,3.876,0.753,25.5
10860.0,-1.3,3.876,0.753,25.5
10870.0,-1.3,3.876,0.753,25.5
10880.0,-1.3,3.876,0.753,25.5
10890.0,-1.3,3.876,0.753,25.5
10900.0,-1.3,3.876,0.753,25.5
10910.0,-1.3,3.876,0.753,25.5
10920.0,-1.3,3.876,0.753,25.5
10930.0,-1.3,3.876,0.753,25.5
10940.0,-1.4,3.876,0.753,25.5
10950.0,-1.4,3.876,0.753,25.5
10960.0,-1.3,3.876,0.753,25.5
10970.0,-1.3,3.876,0.753,25.5
10980.0,-1.3,3.876,0.753,25.5
10990.0,-1.3,3.876,0.753,25.5
11000.0,-1.3,3.876,0.753,25.5
11010.0,-1.3,3.876,0.753,25.5
11020.0,-1.3,3.876,0.753,25.5
11030.0,-1.4,3.876,0.753,25.5
11040.0,-1.3,3.876,0.753,25.5
11050.0,-1.3,3.876,0.753,25.5
11060.0,-1.4,3.876,0.753,25.5
11070.0,-1.4,3.876,0.753,25.5
11080.0,-1.4,3.876,0.753,25.5
11090.0,-1.4,3.876,0.753,25.5
11100.0,-1.5,3.876,0.753,25.5
11110.0,-1.5,3.876,0.753,25.5
11120.0,-1.7,3.876,0.753,25.5
11130.0,-1.7,3.876,0.753,25.5
11140.0,-1.7,3.876,0.753,25.5
11150.0,-1.8,3.876,0.753,25.5
11160.0,-1.6,3.876,0.753,25.5
11170.0,-1.6,3.876,0.753,25.5
11180.0,-1.5,3.876,0.753,25.5
11190.0,-1.5,3.876,0.753,25.5
11200.0,-1.5,3.876,0.753,25.5
11210.0,-1.5,3.876,0.753,25.5
11220.0,-1.6,3.876,0.753,25.5
11230.0,-1.6,3.875,0.753,25.5
11240.0,-1.6,3.875,0.753,25.5
11250.0,-1.6,3.875,0.753,25.5
11260.0,-1.6,3.875,0.753,25.5
11270.0,-1.5,3.875,0.753,25.5
11280.0,-1.6,3.875,0.753,25.5
11290.0,-1.6,3.875,0.753,25.5
11300.0,-1.5,3.875,0.753,25.5
11310.0,-1.5,3.875,0.753,25.5
11320.0,-1.5,3.875,0.752,25.5
11330.0,-1.5,3.875,0.752,25.5
11340.0,-1.5,3.875,0.752,25.5
11350.0,-1.5,3.875,0.752,25.5
11360.0,-1.5,3.875,0.752,25.5
11370.0,-1.5,3.875,0.752,25.5
11380.0,-1.5,3.875,0.752,25.5
11390.0,-1.4,3.875,0.752,25.5
11400.0,-1.4,3.875,0.752,25.5
11410.0,-1.4,3.875,0.752,25.5
11420.0,-1.3,3.875,0.752,25.5
11430.0,-1.3,3.875,0.752,25.5
11440.0,-1.3,3.875,0.752,25.5
11450.0,-1.3,3.875,0.752,25.5
11460.0,-1.3,3.875,0.752,25.5
11470.0,-1.3,3.875,0.752,25.5
11480.0,-1.3,3.875,0.752,25.5
11490.0,-1.3,3.875,0.752,25.4
11500.0,-1.3,3.875,0.752,25.4
11510.0,-1.3,3.875,0.752,25.4
11520.0,-1.3,3.875,0.752,25.4
11530.0,-1.3,3.875,0.752,25.4
11540.0,-1.3,3.875,0.752,25.4
11550.0,-1.3,3.875,0.752,25.4
11560.0,-1.3,3.875,0.752,25.4
11570.0,-1.3,3.875,0.752,25.4
11580.0,-1.3,3.875,0.752,25.4
11590.0,-1.3,3.875,0.752,25.4
11600.0,-1.3,3.875,0.752,25.4
11610.0,-1.3,3.875,0.752,25.4
11620.0,-1.3,3.875,0.752,25.4
11630.0,-1.3,3.875,0.752,25.4
11640.0,-1.3,3.875,0.752,25.4
11650.0,-1.3,3.875,0.752,25.4
11660.0,-1.3,3.875,0.752,25.4
11670.0,-1.3,3.875,0.752,25.4
11680.0,-1.3,3.875,0.752,25.4
11690.0,-1.3,3.875,0.752,25.4
11700.0,-1.3,3.875,0.752,25.4
11710.0,-1.3,3.875,0.752,25.4
11720.0,-1.3,3.875,0.752,25.4
11730.0,-1.3,3.875,0.752,25.4
11740.0,-1.3,3.875,0.752,25.4
11750.0,-1.3,3.875,0.752,25.4
11760.0,-1.3,3.875,0.752,25.4
11770.0,-1.3,3.875,0.752,25.4
11780.0,-1.3,3.875,0.752,25.4
11790.0,-1.3,3.875,0.752,25.4
11800.0,-1.3,3.875,0.752,25.4
11810.0,-1.3,3.875,0.752,25.4
11820.0,-1.3,3.875,0.752,25.4
11830.0,-1.3,3.874,0.7509999999999999,25.4
11840.0,-1.3,3.875,0.7509999999999999,25.4
11850.0,-1.3,3.875,0.7509999999999999,25.4
11860.0,-1.3,3.874,0.7509999999999999,25.4
11870.0,-1.3,3.875,0.7509999999999999,25.4
11880.0,-1.3,3.874,0.7509999999999999,25.4
11890.0,-1.3,3.874,0.7509999999999999,25.4
11900.0,-1.3,3.874,0.7509999999999999,25.4
11910.0,-1.3,3.874,0.7509999999999999,25.4
11920.0,-1.3,3.874,0.7509999999999999,25.4
11930.0,-1.3,3.874,0.7509999999999999,25.4
11940.0,-1.3,3.874,0.7509999999999999,25.4
11950.0,-1.3,3.874,0.7509999999999999,25.4
11960.0,-1.3,3.874,0.7509999999999999,25.4
11970.0,-1.3,3.874,0.7509999999999999,25.4
11980.0,-1.3,3.874,0.7509999999999999,25.4
11990.0,-1.3,3.874,0.7509999999999999,25.4
12000.0,-1.4,3.874,0.7509999999999999,25.4
12010.0,-1.4,3.874,0.7509999999999999,25.4
12020.0,-1.3,3.874,0.7509999999999999,25.4
12030.0,-1.3,3.874,0.7509999999999999,25.4
12040.0,-1.3,3.874,0.7509999999999999,25.4
12050.0,-1.3,3.874,0.7509999999999999,25.4
12060.0,-1.3,3.874,0.7509999999999999,25.4
12070.0,-1.2,3.874,0.7509999999999999,25.4
12080.0,-1.3,3.874,0.7509999999999999,25.4
12090.0,-1.3,3.874,0.7509999999999999,25.4
12100.0,-1.3,3.874,0.7509999999999999,25.4
12110.0,-1.3,3.874,0.7509999999999999,25.4
12120.0,-1.4,3.874,0.7509999999999999,25.4
12130.0,-1.4,3.874,0.7509999999999999,25.4
12140.0,-1.4,3.874,0.7509999999999999,25.4
12150.0,-1.4,3.874,0.7509999999999999,25.4
