soc,ocv
0.161,3.4396459373282
0.162,3.44079032435404
0.163,3.4418393457943948
0.164,3.4430744003714997
0.165,3.44403275426058
0.166,3.445167736067053
0.167,3.44622616272677
0.168,3.447395429023028
0.169,3.4484296343128085
0.17,3.4496452532452375
0.171,3.450734851556831
0.172,3.45185273227048
0.173,3.452997119296315
0.174,3.4541415063221548
0.175,3.455285893347995
0.176,3.45643028037383
0.177,3.45757466739967
0.178,3.458814420010995
0.179,3.459958807036835
0.18,3.461103194062675
0.181,3.4622705814567585
0.182,3.463391968114345
0.183,3.464625088915187
0.184,3.465724320919181
0.185,3.4668251291918653
0.186,3.468160247388675
0.187,3.4692092688290304
0.188,3.470353655854865
0.189,3.4714980428807047
0.19,3.47273779549203
0.191,3.47388218251787
0.192,3.475051313567546
0.193,3.476241033239601
0.194,3.477410709180865
0.195,3.478555096206705
0.196,3.479612628360516
0.197,3.480904528737402
0.198,3.481892891698735
0.199,3.48313264431006
0.2,3.4842770313358997
0.201,3.4853701777250112
0.202,3.4865658053875803
0.203,3.4877101924134104
0.204,3.4888545794392503
0.205,3.4899036008796047
0.206,3.490986683426941
0.207,3.492097009345795
0.208,3.493241396371635
0.209,3.49429041781198
0.21,3.495339439252335
0.211,3.4964838262781752
0.212,3.4975328477185252
0.213,3.4985818691588797
0.214,3.4996308905992297
0.215,3.5006799120395797
0.216,3.501728933479935
0.217,3.50277795492029
0.218,3.503826976360635
0.219,3.5047894949947893
0.22,3.505847023222705
0.221,3.50687867509621
0.222,3.50792769653656
0.223,3.50897671797691
0.224,3.510025739417265
0.225,3.510979395272125
0.226,3.51202841671248
0.227,3.513068412684092
0.228,3.5140310940077
0.229,3.515140192102937
0.23,3.516033771302915
0.231,3.5169874271577752
0.232,3.51803644859813
0.233,3.519100965001333
0.234,3.520134491478835
0.235,3.5210881473336952
0.236,3.5221371687740497
0.237,3.5230908246289196
0.238,3.52413984606927
0.239,3.525150636399652
0.24,3.526142523364485
0.241,3.5271838760344942
0.242,3.5281452006597
0.243,3.529194222100055
0.244,3.530191125454872
0.245,3.531101533809785
0.246,3.532232305120206
0.247,3.5331425071998694
0.248,3.5341532325453553
0.249,3.535140474044448
0.25,3.536110259966902
0.251,3.53701420010995
0.252,3.5381374233676786
0.253,3.5390221431909294
0.254,3.539970533260035
0.255,3.5410195547003847
0.256,3.541942628324292
0.257,3.542750880899978
0.258,3.543716341427942
0.259,3.5448224440026266
0.26,3.54559710280374
0.261,3.5465560867224073
0.262,3.54750441451347
0.263,3.54845807036833
0.264,3.549316360637715
0.265,3.550288219938046
0.266,3.551223672347445
0.267,3.551998023931094
0.268,3.5529402528862
0.269,3.553893908741065
0.27,3.5546568334249597
0.271,3.555533344211708
0.272,3.556537038055819
0.273,3.55742243540407
0.274,3.5582609503550975
0.275,3.55913901594283
0.276,3.56009267179769
0.277,3.56085559648158
0.278,3.5617138867509652
0.279,3.56257217702034
0.28,3.5635258328752046
0.281,3.5642887575591002
0.282,3.5651470478284804
0.283,3.5660429490647765
0.284,3.5668636283672353
0.285,3.56762655305113
0.286,3.5684848433205048
0.287,3.569343133589885
0.288,3.570106058273775
0.289,3.570964348543155
0.29,3.571631907641565
0.291,3.5725855634964248
0.292,3.57327311228593
0.293,3.5741114128642097
0.294,3.5748743375481
0.295,3.5756372622319947
0.296,3.576429593938986
0.297,3.577258477185265
0.298,3.577932139137028
0.299,3.57878432655305
0.3,3.579547251236945
0.301,3.58021481033535
0.302,3.58097773501924
0.303,3.5817406597031347
0.304,3.582598949972515
0.305,3.58326650907092
0.306,3.58402943375481
0.307,3.584696992853215
